20240729-01:36:20 Train Epoch: 70/80 ...
20240729-01:41:43 training: 33792 / 105000
20240729-01:41:43 training: 34304 / 105000
20240729-01:41:43 training: 34816 / 105000
20240729-01:41:43 training: 35328 / 105000
20240729-01:41:43 training: 35840 / 105000
20240729-01:41:44 training: 36352 / 105000
20240729-01:41:44 training: 36864 / 105000
20240729-01:41:44 training: 37376 / 105000
20240729-01:41:44 training: 37888 / 105000
20240729-01:41:44 training: 38400 / 105000
20240729-01:41:45 training: 38912 / 105000
20240729-01:41:45 training: 39424 / 105000
20240729-01:41:45 training: 39936 / 105000
20240729-01:41:45 training: 40448 / 105000
20240729-01:41:45 training: 40960 / 105000
20240729-01:41:45 training: 41472 / 105000
20240729-01:41:46 training: 41984 / 105000
20240729-01:41:46 training: 42496 / 105000
20240729-01:41:46 training: 43008 / 105000
20240729-01:41:46 training: 43520 / 105000
20240729-01:41:46 training: 44032 / 105000
20240729-01:41:47 training: 44544 / 105000
20240729-01:41:47 training: 45056 / 105000
20240729-01:41:47 training: 45568 / 105000
20240729-01:41:47 training: 46080 / 105000
20240729-01:41:47 training: 46592 / 105000
20240729-01:41:47 training: 47104 / 105000
20240729-01:41:48 training: 47616 / 105000
20240729-01:41:48 training: 48128 / 105000
20240729-01:41:48 training: 48640 / 105000
20240729-01:41:48 training: 49152 / 105000
20240729-01:41:48 training: 49664 / 105000
20240729-01:41:49 training: 50176 / 105000
20240729-01:41:49 training: 50688 / 105000
20240729-01:41:49 training: 51200 / 105000
20240729-01:41:49 training: 51712 / 105000
20240729-01:41:49 training: 52224 / 105000
20240729-01:41:49 training: 52736 / 105000
20240729-01:41:50 training: 53248 / 105000
20240729-01:41:50 training: 53760 / 105000
20240729-01:41:50 training: 54272 / 105000
20240729-01:41:50 training: 54784 / 105000
20240729-01:41:50 training: 55296 / 105000
20240729-01:41:51 training: 55808 / 105000
20240729-01:41:51 training: 56320 / 105000
20240729-01:41:51 training: 56832 / 105000
20240729-01:41:51 training: 57344 / 105000
20240729-01:41:51 training: 57856 / 105000
20240729-01:41:51 training: 58368 / 105000
20240729-01:41:52 training: 58880 / 105000
20240729-01:41:52 training: 59392 / 105000
20240729-01:41:52 training: 59904 / 105000
20240729-01:41:52 training: 60416 / 105000
20240729-01:41:52 training: 60928 / 105000
20240729-01:41:53 training: 61440 / 105000
20240729-01:41:53 training: 61952 / 105000
20240729-01:41:53 training: 62464 / 105000
20240729-01:41:53 training: 62976 / 105000
20240729-01:41:53 training: 63488 / 105000
20240729-01:41:54 training: 64000 / 105000
20240729-01:41:54 training: 64512 / 105000
20240729-01:41:54 training: 65024 / 105000
20240729-01:41:54 training: 65536 / 105000
20240729-01:41:54 training: 66048 / 105000
20240729-01:41:55 training: 66560 / 105000
20240729-01:41:55 training: 67072 / 105000
20240729-01:41:55 training: 67584 / 105000
20240729-01:41:55 training: 68096 / 105000
20240729-01:41:55 training: 68608 / 105000
20240729-01:41:55 training: 69120 / 105000
20240729-01:41:56 training: 69632 / 105000
20240729-01:41:56 training: 70144 / 105000
20240729-01:41:56 training: 70656 / 105000
20240729-01:41:56 training: 71168 / 105000
20240729-01:41:56 training: 71680 / 105000
20240729-01:41:57 training: 72192 / 105000
20240729-01:41:57 training: 72704 / 105000
20240729-01:41:57 training: 73216 / 105000
20240729-01:41:57 training: 73728 / 105000
20240729-01:41:57 training: 74240 / 105000
20240729-01:41:58 training: 74752 / 105000
20240729-01:41:58 training: 75264 / 105000
20240729-01:41:58 training: 75776 / 105000
20240729-01:41:58 training: 76288 / 105000
20240729-01:41:58 training: 76800 / 105000
20240729-01:41:58 training: 77312 / 105000
20240729-01:41:59 training: 77824 / 105000
20240729-01:41:59 training: 78336 / 105000
20240729-01:41:59 training: 78848 / 105000
20240729-01:41:59 training: 79360 / 105000
20240729-01:41:59 training: 79872 / 105000
20240729-01:42:00 training: 80384 / 105000
20240729-01:42:00 training: 80896 / 105000
20240729-01:42:00 training: 81408 / 105000
20240729-01:42:00 training: 81920 / 105000
20240729-01:42:00 training: 82432 / 105000
20240729-01:42:00 training: 82944 / 105000
20240729-01:42:01 training: 83456 / 105000
20240729-01:42:01 training: 83968 / 105000
20240729-01:42:01 training: 84480 / 105000
20240729-01:42:01 training: 84992 / 105000
20240729-01:42:01 training: 85504 / 105000
20240729-01:42:02 training: 86016 / 105000
20240729-01:42:02 training: 86528 / 105000
20240729-01:42:02 training: 87040 / 105000
20240729-01:42:02 training: 87552 / 105000
20240729-01:42:02 training: 88064 / 105000
20240729-01:42:02 training: 88576 / 105000
20240729-01:42:03 training: 89088 / 105000
20240729-01:42:03 training: 89600 / 105000
20240729-01:42:03 training: 90112 / 105000
20240729-01:42:03 training: 90624 / 105000
20240729-01:42:03 training: 91136 / 105000
20240729-01:42:04 training: 91648 / 105000
20240729-01:42:04 training: 92160 / 105000
20240729-01:42:04 training: 92672 / 105000
20240729-01:42:04 training: 93184 / 105000
20240729-01:42:04 training: 93696 / 105000
20240729-01:42:04 training: 94208 / 105000
20240729-01:42:05 training: 94720 / 105000
20240729-01:42:05 training: 95232 / 105000
20240729-01:42:05 training: 95744 / 105000
20240729-01:42:05 training: 96256 / 105000
20240729-01:42:05 training: 96768 / 105000
20240729-01:42:06 training: 97280 / 105000
20240729-01:42:06 training: 97792 / 105000
20240729-01:42:06 training: 98304 / 105000
20240729-01:42:06 training: 98816 / 105000
20240729-01:42:06 training: 99328 / 105000
20240729-01:42:07 training: 99840 / 105000
20240729-01:42:07 training: 100352 / 105000
20240729-01:42:07 training: 100864 / 105000
20240729-01:42:07 training: 101376 / 105000
20240729-01:42:07 training: 101888 / 105000
20240729-01:42:07 training: 102400 / 105000
20240729-01:42:08 training: 102912 / 105000
20240729-01:42:08 training: 103424 / 105000
20240729-01:42:08 training: 103936 / 105000
20240729-01:42:08 training: 104448 / 105000
20240729-01:42:08 training: 104960 / 105000
20240729-01:42:08 training: 105000 / 105000
20240729-01:42:08     total_loss: 6.1558 time: 0m 39s
20240729-01:42:08 Test Epoch: 76 ...
20240729-01:42:31     ave: 99.1333
20240729-01:42:31 Saving checkpoint: 76
20240729-01:42:32 Train Epoch: 77/80 ...
20240729-01:42:32 training: 512 / 105000
20240729-01:42:33 training: 1024 / 105000
20240729-01:42:33 training: 1536 / 105000
20240729-01:42:33 training: 2048 / 105000
20240729-01:42:33 training: 2560 / 105000
20240729-01:42:33 training: 3072 / 105000
20240729-01:42:33 training: 3584 / 105000
20240729-01:42:34 training: 4096 / 105000
20240729-01:42:34 training: 4608 / 105000
20240729-01:42:34 training: 5120 / 105000
20240729-01:42:34 training: 5632 / 105000
20240729-01:42:34 training: 6144 / 105000
20240729-01:42:35 training: 6656 / 105000
20240729-01:42:35 training: 7168 / 105000
20240729-01:42:35 training: 7680 / 105000
20240729-01:42:35 training: 8192 / 105000
20240729-01:42:35 training: 8704 / 105000
20240729-01:42:35 training: 9216 / 105000
20240729-01:42:36 training: 9728 / 105000
20240729-01:42:36 training: 10240 / 105000
20240729-01:42:36 training: 10752 / 105000
20240729-01:42:36 training: 11264 / 105000
20240729-01:42:36 training: 11776 / 105000
20240729-01:42:36 training: 12288 / 105000
20240729-01:42:37 training: 12800 / 105000
20240729-01:42:37 training: 13312 / 105000
20240729-01:42:37 training: 13824 / 105000
20240729-01:42:37 training: 14336 / 105000
20240729-01:42:37 training: 14848 / 105000
20240729-01:42:38 training: 15360 / 105000
20240729-01:42:38 training: 15872 / 105000
20240729-01:42:38 training: 16384 / 105000
20240729-01:42:38 training: 16896 / 105000
20240729-01:42:38 training: 17408 / 105000
20240729-01:42:38 training: 17920 / 105000
20240729-01:42:39 training: 18432 / 105000
20240729-01:42:39 training: 18944 / 105000
20240729-01:42:39 training: 19456 / 105000
20240729-01:42:39 training: 19968 / 105000
20240729-01:42:39 training: 20480 / 105000
20240729-01:42:40 training: 20992 / 105000
20240729-01:42:40 training: 21504 / 105000
20240729-01:42:40 training: 22016 / 105000
20240729-01:42:40 training: 22528 / 105000
20240729-01:42:40 training: 23040 / 105000
20240729-01:42:40 training: 23552 / 105000
20240729-01:42:41 training: 24064 / 105000
20240729-01:42:41 training: 24576 / 105000
20240729-01:42:41 training: 25088 / 105000
20240729-01:42:41 training: 25600 / 105000
20240729-01:42:41 training: 26112 / 105000
20240729-01:42:42 training: 26624 / 105000
20240729-01:42:42 training: 27136 / 105000
20240729-01:42:42 training: 27648 / 105000
20240729-01:42:42 training: 28160 / 105000
20240729-01:42:42 training: 28672 / 105000
20240729-01:42:42 training: 29184 / 105000
20240729-01:42:43 training: 29696 / 105000
20240729-01:42:43 training: 30208 / 105000
20240729-01:42:43 training: 30720 / 105000
20240729-01:42:43 training: 31232 / 105000
20240729-01:42:43 training: 31744 / 105000
20240729-01:42:44 training: 32256 / 105000
20240729-01:42:44 training: 32768 / 105000
20240729-01:42:44 training: 33280 / 105000
20240729-01:42:44 training: 33792 / 105000
20240729-01:42:44 training: 34304 / 105000
20240729-01:42:44 training: 34816 / 105000
20240729-01:42:45 training: 35328 / 105000
20240729-01:42:45 training: 35840 / 105000
20240729-01:42:45 training: 36352 / 105000
20240729-01:42:45 training: 36864 / 105000
20240729-01:42:45 training: 37376 / 105000
20240729-01:42:46 training: 37888 / 105000
20240729-01:42:46 training: 38400 / 105000
20240729-01:42:46 training: 38912 / 105000
20240729-01:42:46 training: 39424 / 105000
20240729-01:42:46 training: 39936 / 105000
20240729-01:42:46 training: 40448 / 105000
20240729-01:42:47 training: 40960 / 105000
20240729-01:42:47 training: 41472 / 105000
20240729-01:42:47 training: 41984 / 105000
20240729-01:42:47 training: 42496 / 105000
20240729-01:42:47 training: 43008 / 105000
20240729-01:42:48 training: 43520 / 105000
20240729-01:42:48 training: 44032 / 105000
20240729-01:42:48 training: 44544 / 105000
20240729-01:42:48 training: 45056 / 105000
20240729-01:42:48 training: 45568 / 105000
20240729-01:42:48 training: 46080 / 105000
20240729-01:42:49 training: 46592 / 105000
20240729-01:42:49 training: 47104 / 105000
20240729-01:42:49 training: 47616 / 105000
20240729-01:42:49 training: 48128 / 105000
20240729-01:42:49 training: 48640 / 105000
20240729-01:42:50 training: 49152 / 105000
20240729-01:42:50 training: 49664 / 105000
20240729-01:42:50 training: 50176 / 105000
20240729-01:42:50 training: 50688 / 105000
20240729-01:42:50 training: 51200 / 105000
20240729-01:42:50 training: 51712 / 105000
20240729-01:42:51 training: 52224 / 105000
20240729-01:42:51 training: 52736 / 105000
20240729-01:42:51 training: 53248 / 105000
20240729-01:42:51 training: 53760 / 105000
20240729-01:42:51 training: 54272 / 105000
20240729-01:42:52 training: 54784 / 105000
20240729-01:42:52 training: 55296 / 105000
20240729-01:42:52 training: 55808 / 105000
20240729-01:42:52 training: 56320 / 105000
20240729-01:42:52 training: 56832 / 105000
20240729-01:42:53 training: 57344 / 105000
20240729-01:42:53 training: 57856 / 105000
20240729-01:42:53 training: 58368 / 105000
20240729-01:42:53 training: 58880 / 105000
20240729-01:42:53 training: 59392 / 105000
20240729-01:42:53 training: 59904 / 105000
20240729-01:42:54 training: 60416 / 105000
20240729-01:42:54 training: 60928 / 105000
20240729-01:42:54 training: 61440 / 105000
20240729-01:42:54 training: 61952 / 105000
20240729-01:42:54 training: 62464 / 105000
20240729-01:42:55 training: 62976 / 105000
20240729-01:42:55 training: 63488 / 105000
20240729-01:42:55 training: 64000 / 105000
20240729-01:42:55 training: 64512 / 105000
20240729-01:42:55 training: 65024 / 105000
20240729-01:42:55 training: 65536 / 105000
20240729-01:42:56 training: 66048 / 105000
20240729-01:42:56 training: 66560 / 105000
20240729-01:42:56 training: 67072 / 105000
20240729-01:42:56 training: 67584 / 105000
20240729-01:42:56 training: 68096 / 105000
20240729-01:42:56 training: 68608 / 105000
20240729-01:42:57 training: 69120 / 105000
20240729-01:42:57 training: 69632 / 105000
20240729-01:42:57 training: 70144 / 105000
20240729-01:42:57 training: 70656 / 105000
20240729-01:42:57 training: 71168 / 105000
20240729-01:42:58 training: 71680 / 105000
20240729-01:42:58 training: 72192 / 105000
20240729-01:42:58 training: 72704 / 105000
20240729-01:42:58 training: 73216 / 105000
20240729-01:42:58 training: 73728 / 105000
20240729-01:42:59 training: 74240 / 105000
20240729-01:42:59 training: 74752 / 105000
20240729-01:42:59 training: 75264 / 105000
20240729-01:42:59 training: 75776 / 105000
20240729-01:42:59 training: 76288 / 105000
20240729-01:42:59 training: 76800 / 105000
20240729-01:43:00 training: 77312 / 105000
20240729-01:43:00 training: 77824 / 105000
20240729-01:43:00 training: 78336 / 105000
20240729-01:43:00 training: 78848 / 105000
20240729-01:43:00 training: 79360 / 105000
20240729-01:43:01 training: 79872 / 105000
20240729-01:43:01 training: 80384 / 105000
20240729-01:43:01 training: 80896 / 105000
20240729-01:43:01 training: 81408 / 105000
20240729-01:43:01 training: 81920 / 105000
20240729-01:43:01 training: 82432 / 105000
20240729-01:43:02 training: 82944 / 105000
20240729-01:43:02 training: 83456 / 105000
20240729-01:43:02 training: 83968 / 105000
20240729-01:43:02 training: 84480 / 105000
20240729-01:43:02 training: 84992 / 105000
20240729-01:43:03 training: 85504 / 105000
20240729-01:43:03 training: 86016 / 105000
20240729-01:43:03 training: 86528 / 105000
20240729-01:43:03 training: 87040 / 105000
20240729-01:43:03 training: 87552 / 105000
20240729-01:43:03 training: 88064 / 105000
20240729-01:43:04 training: 88576 / 105000
20240729-01:43:04 training: 89088 / 105000
20240729-01:43:04 training: 89600 / 105000
20240729-01:43:04 training: 90112 / 105000
20240729-01:43:04 training: 90624 / 105000
20240729-01:43:05 training: 91136 / 105000
20240729-01:43:05 training: 91648 / 105000
20240729-01:43:05 training: 92160 / 105000
20240729-01:43:05 training: 92672 / 105000
20240729-01:43:05 training: 93184 / 105000
20240729-01:43:05 training: 93696 / 105000
20240729-01:43:06 training: 94208 / 105000
20240729-01:43:06 training: 94720 / 105000
20240729-01:43:06 training: 95232 / 105000
20240729-01:43:06 training: 95744 / 105000
20240729-01:43:06 training: 96256 / 105000
20240729-01:43:07 training: 96768 / 105000
20240729-01:43:07 training: 97280 / 105000
20240729-01:43:07 training: 97792 / 105000
20240729-01:43:07 training: 98304 / 105000
20240729-01:43:07 training: 98816 / 105000
20240729-01:43:08 training: 99328 / 105000
20240729-01:43:08 training: 99840 / 105000
20240729-01:43:08 training: 100352 / 105000
20240729-01:43:08 training: 100864 / 105000
20240729-01:43:08 training: 101376 / 105000
20240729-01:43:09 training: 101888 / 105000
20240729-01:43:09 training: 102400 / 105000
20240729-01:43:09 training: 102912 / 105000
20240729-01:43:09 training: 103424 / 105000
20240729-01:43:09 training: 103936 / 105000
20240729-01:43:09 training: 104448 / 105000
20240729-01:43:10 training: 104960 / 105000
20240729-01:43:10 training: 105000 / 105000
20240729-01:43:10     total_loss: 5.7401 time: 0m 38s
20240729-01:43:10 Saving checkpoint: 77
20240729-01:43:10 Train Epoch: 78/80 ...
20240729-01:43:11 training: 512 / 105000
20240729-01:43:11 training: 1024 / 105000
20240729-01:43:11 training: 1536 / 105000
20240729-01:43:11 training: 2048 / 105000
20240729-01:43:12 training: 2560 / 105000
20240729-01:43:12 training: 3072 / 105000
20240729-01:43:12 training: 3584 / 105000
20240729-01:43:12 training: 4096 / 105000
20240729-01:43:12 training: 4608 / 105000
20240729-01:43:12 training: 5120 / 105000
20240729-01:43:13 training: 5632 / 105000
20240729-01:43:13 training: 6144 / 105000
20240729-01:43:13 training: 6656 / 105000
20240729-01:43:13 training: 7168 / 105000
20240729-01:43:13 training: 7680 / 105000
20240729-01:43:14 training: 8192 / 105000
20240729-01:43:14 training: 8704 / 105000
20240729-01:43:14 training: 9216 / 105000
20240729-01:43:14 training: 9728 / 105000
20240729-01:43:14 training: 10240 / 105000
20240729-01:43:14 training: 10752 / 105000
20240729-01:43:15 training: 11264 / 105000
20240729-01:43:15 training: 11776 / 105000
20240729-01:43:15 training: 12288 / 105000
20240729-01:43:15 training: 12800 / 105000
20240729-01:43:15 training: 13312 / 105000
20240729-01:43:16 training: 13824 / 105000
20240729-01:43:16 training: 14336 / 105000
20240729-01:43:16 training: 14848 / 105000
20240729-01:43:16 training: 15360 / 105000
20240729-01:43:16 training: 15872 / 105000
20240729-01:43:16 training: 16384 / 105000
20240729-01:43:17 training: 16896 / 105000
20240729-01:43:17 training: 17408 / 105000
20240729-01:43:17 training: 17920 / 105000
20240729-01:43:17 training: 18432 / 105000
20240729-01:43:17 training: 18944 / 105000
20240729-01:43:18 training: 19456 / 105000
20240729-01:43:18 training: 19968 / 105000
20240729-01:43:18 training: 20480 / 105000
20240729-01:43:18 training: 20992 / 105000
20240729-01:43:18 training: 21504 / 105000
20240729-01:43:18 training: 22016 / 105000
20240729-01:43:19 training: 22528 / 105000
20240729-01:43:19 training: 23040 / 105000
20240729-01:43:19 training: 23552 / 105000
20240729-01:43:19 training: 24064 / 105000
20240729-01:43:19 training: 24576 / 105000
20240729-01:43:20 training: 25088 / 105000
20240729-01:43:20 training: 25600 / 105000
20240729-01:43:20 training: 26112 / 105000
20240729-01:43:20 training: 26624 / 105000
20240729-01:43:20 training: 27136 / 105000
20240729-01:43:20 training: 27648 / 105000
20240729-01:43:21 training: 28160 / 105000
20240729-01:43:21 training: 28672 / 105000
20240729-01:43:21 training: 29184 / 105000
20240729-01:43:21 training: 29696 / 105000
20240729-01:43:21 training: 30208 / 105000
20240729-01:43:22 training: 30720 / 105000
20240729-01:43:22 training: 31232 / 105000
20240729-01:43:22 training: 31744 / 105000
20240729-01:43:22 training: 32256 / 105000
20240729-01:43:22 training: 32768 / 105000
20240729-01:43:22 training: 33280 / 105000
20240729-01:43:23 training: 33792 / 105000
20240729-01:43:23 training: 34304 / 105000
20240729-01:43:23 training: 34816 / 105000
20240729-01:43:23 training: 35328 / 105000
20240729-01:43:23 training: 35840 / 105000
20240729-01:43:24 training: 36352 / 105000
20240729-01:43:24 training: 36864 / 105000
20240729-01:43:24 training: 37376 / 105000
20240729-01:43:24 training: 37888 / 105000
20240729-01:43:24 training: 38400 / 105000
20240729-01:43:25 training: 38912 / 105000
20240729-01:43:25 training: 39424 / 105000
20240729-01:43:25 training: 39936 / 105000
20240729-01:43:25 training: 40448 / 105000
20240729-01:43:25 training: 40960 / 105000
20240729-01:43:25 training: 41472 / 105000
20240729-01:43:26 training: 41984 / 105000
20240729-01:43:26 training: 42496 / 105000
20240729-01:43:26 training: 43008 / 105000
20240729-01:43:26 training: 43520 / 105000
20240729-01:43:26 training: 44032 / 105000
20240729-01:43:27 training: 44544 / 105000
20240729-01:43:27 training: 45056 / 105000
20240729-01:43:27 training: 45568 / 105000
20240729-01:43:27 training: 46080 / 105000
20240729-01:43:27 training: 46592 / 105000
20240729-01:43:27 training: 47104 / 105000
20240729-01:43:28 training: 47616 / 105000
20240729-01:43:28 training: 48128 / 105000
20240729-01:43:28 training: 48640 / 105000
20240729-01:43:28 training: 49152 / 105000
20240729-01:43:28 training: 49664 / 105000
20240729-01:43:29 training: 50176 / 105000
20240729-01:43:29 training: 50688 / 105000
20240729-01:43:29 training: 51200 / 105000
20240729-01:43:29 training: 51712 / 105000
20240729-01:43:29 training: 52224 / 105000
20240729-01:43:30 training: 52736 / 105000
20240729-01:43:30 training: 53248 / 105000
20240729-01:43:30 training: 53760 / 105000
20240729-01:43:30 training: 54272 / 105000
20240729-01:43:30 training: 54784 / 105000
20240729-01:43:30 training: 55296 / 105000
20240729-01:43:31 training: 55808 / 105000
20240729-01:43:31 training: 56320 / 105000
20240729-01:43:31 training: 56832 / 105000
20240729-01:43:31 training: 57344 / 105000
20240729-01:43:31 training: 57856 / 105000
20240729-01:43:32 training: 58368 / 105000
20240729-01:43:32 training: 58880 / 105000
20240729-01:43:32 training: 59392 / 105000
20240729-01:43:32 training: 59904 / 105000
20240729-01:43:32 training: 60416 / 105000
20240729-01:43:33 training: 60928 / 105000
20240729-01:43:33 training: 61440 / 105000
20240729-01:43:33 training: 61952 / 105000
20240729-01:43:33 training: 62464 / 105000
20240729-01:43:33 training: 62976 / 105000
20240729-01:43:33 training: 63488 / 105000
20240729-01:43:34 training: 64000 / 105000
20240729-01:43:34 training: 64512 / 105000
20240729-01:43:34 training: 65024 / 105000
20240729-01:43:34 training: 65536 / 105000
20240729-01:43:34 training: 66048 / 105000
20240729-01:43:35 training: 66560 / 105000
20240729-01:43:35 training: 67072 / 105000
20240729-01:43:35 training: 67584 / 105000
20240729-01:43:35 training: 68096 / 105000
20240729-01:43:35 training: 68608 / 105000
20240729-01:43:35 training: 69120 / 105000
20240729-01:43:36 training: 69632 / 105000
20240729-01:43:36 training: 70144 / 105000
20240729-01:43:36 training: 70656 / 105000
20240729-01:43:36 training: 71168 / 105000
20240729-01:43:36 training: 71680 / 105000
20240729-01:43:37 training: 72192 / 105000
20240729-01:43:37 training: 72704 / 105000
20240729-01:43:37 training: 73216 / 105000
20240729-01:43:37 training: 73728 / 105000
20240729-01:43:37 training: 74240 / 105000
20240729-01:43:37 training: 74752 / 105000
20240729-01:43:38 training: 75264 / 105000
20240729-01:43:38 training: 75776 / 105000
20240729-01:43:38 training: 76288 / 105000
20240729-01:43:38 training: 76800 / 105000
20240729-01:43:38 training: 77312 / 105000
20240729-01:43:39 training: 77824 / 105000
20240729-01:43:39 training: 78336 / 105000
20240729-01:43:39 training: 78848 / 105000
20240729-01:43:39 training: 79360 / 105000
20240729-01:43:39 training: 79872 / 105000
20240729-01:43:39 training: 80384 / 105000
20240729-01:43:40 training: 80896 / 105000
20240729-01:43:40 training: 81408 / 105000
20240729-01:43:40 training: 81920 / 105000
20240729-01:43:40 training: 82432 / 105000
20240729-01:43:40 training: 82944 / 105000
20240729-01:43:41 training: 83456 / 105000
20240729-01:43:41 training: 83968 / 105000
20240729-01:43:41 training: 84480 / 105000
20240729-01:43:41 training: 84992 / 105000
20240729-01:43:41 training: 85504 / 105000
20240729-01:43:42 training: 86016 / 105000
20240729-01:43:42 training: 86528 / 105000
20240729-01:43:42 training: 87040 / 105000
20240729-01:43:42 training: 87552 / 105000
20240729-01:43:42 training: 88064 / 105000
20240729-01:43:42 training: 88576 / 105000
20240729-01:43:43 training: 89088 / 105000
20240729-01:43:43 training: 89600 / 105000
20240729-01:43:43 training: 90112 / 105000
20240729-01:43:43 training: 90624 / 105000
20240729-01:43:43 training: 91136 / 105000
20240729-01:43:44 training: 91648 / 105000
20240729-01:43:44 training: 92160 / 105000
20240729-01:43:44 training: 92672 / 105000
20240729-01:43:44 training: 93184 / 105000
20240729-01:43:44 training: 93696 / 105000
20240729-01:43:44 training: 94208 / 105000
20240729-01:43:45 training: 94720 / 105000
20240729-01:43:45 training: 95232 / 105000
20240729-01:43:45 training: 95744 / 105000
20240729-01:43:45 training: 96256 / 105000
20240729-01:43:46 training: 96768 / 105000
20240729-01:43:46 training: 97280 / 105000
20240729-01:43:46 training: 97792 / 105000
20240729-01:43:46 training: 98304 / 105000
20240729-01:43:46 training: 98816 / 105000
20240729-01:43:46 training: 99328 / 105000
20240729-01:43:47 training: 99840 / 105000
20240729-01:43:47 training: 100352 / 105000
20240729-01:43:47 training: 100864 / 105000
20240729-01:43:47 training: 101376 / 105000
20240729-01:43:47 training: 101888 / 105000
20240729-01:43:48 training: 102400 / 105000
20240729-01:43:48 training: 102912 / 105000
20240729-01:43:48 training: 103424 / 105000
20240729-01:43:48 training: 103936 / 105000
20240729-01:43:48 training: 104448 / 105000
20240729-01:43:48 training: 104960 / 105000
20240729-01:43:49 training: 105000 / 105000
20240729-01:43:49     total_loss: 5.4110 time: 0m 39s
20240729-01:43:49 Test Epoch: 78 ...
20240729-01:44:11     ave: 99.1167
20240729-01:44:11 Saving checkpoint: 78
20240729-01:44:11 Train Epoch: 79/80 ...
20240729-01:44:12 training: 512 / 105000
20240729-01:44:12 training: 1024 / 105000
20240729-01:44:12 training: 1536 / 105000
20240729-01:44:12 training: 2048 / 105000
20240729-01:44:13 training: 2560 / 105000
20240729-01:44:13 training: 3072 / 105000
20240729-01:44:13 training: 3584 / 105000
20240729-01:44:13 training: 4096 / 105000
20240729-01:44:13 training: 4608 / 105000
20240729-01:44:14 training: 5120 / 105000
20240729-01:44:14 training: 5632 / 105000
20240729-01:44:14 training: 6144 / 105000
20240729-01:44:14 training: 6656 / 105000
20240729-01:44:14 training: 7168 / 105000
20240729-01:44:14 training: 7680 / 105000
20240729-01:44:15 training: 8192 / 105000
20240729-01:44:15 training: 8704 / 105000
20240729-01:44:15 training: 9216 / 105000
20240729-01:44:15 training: 9728 / 105000
20240729-01:44:15 training: 10240 / 105000
20240729-01:44:16 training: 10752 / 105000
20240729-01:44:16 training: 11264 / 105000
20240729-01:44:16 training: 11776 / 105000
20240729-01:44:16 training: 12288 / 105000
20240729-01:44:16 training: 12800 / 105000
20240729-01:44:17 training: 13312 / 105000
20240729-01:44:17 training: 13824 / 105000
20240729-01:44:17 training: 14336 / 105000
20240729-01:44:17 training: 14848 / 105000
20240729-01:44:17 training: 15360 / 105000
20240729-01:44:17 training: 15872 / 105000
20240729-01:44:18 training: 16384 / 105000
20240729-01:44:18 training: 16896 / 105000
20240729-01:44:18 training: 17408 / 105000
20240729-01:44:18 training: 17920 / 105000
20240729-01:44:18 training: 18432 / 105000
20240729-01:44:19 training: 18944 / 105000
20240729-01:44:19 training: 19456 / 105000
20240729-01:44:19 training: 19968 / 105000
20240729-01:44:19 training: 20480 / 105000
20240729-01:44:19 training: 20992 / 105000
20240729-01:44:20 training: 21504 / 105000
20240729-01:44:20 training: 22016 / 105000
20240729-01:44:20 training: 22528 / 105000
20240729-01:44:20 training: 23040 / 105000
20240729-01:44:20 training: 23552 / 105000
20240729-01:44:21 training: 24064 / 105000
20240729-01:44:21 training: 24576 / 105000
20240729-01:44:21 training: 25088 / 105000
20240729-01:44:21 training: 25600 / 105000
20240729-01:44:21 training: 26112 / 105000
20240729-01:44:21 training: 26624 / 105000
20240729-01:44:22 training: 27136 / 105000
20240729-01:44:22 training: 27648 / 105000
20240729-01:44:22 training: 28160 / 105000
20240729-01:44:22 training: 28672 / 105000
20240729-01:44:22 training: 29184 / 105000
20240729-01:44:23 training: 29696 / 105000
20240729-01:44:23 training: 30208 / 105000
20240729-01:44:23 training: 30720 / 105000
20240729-01:44:23 training: 31232 / 105000
20240729-01:44:23 training: 31744 / 105000
20240729-01:44:23 training: 32256 / 105000
20240729-01:44:24 training: 32768 / 105000
20240729-01:44:24 training: 33280 / 105000
20240729-01:44:24 training: 33792 / 105000
20240729-01:44:24 training: 34304 / 105000
20240729-01:44:24 training: 34816 / 105000
20240729-01:44:25 training: 35328 / 105000
20240729-01:44:25 training: 35840 / 105000
20240729-01:44:25 training: 36352 / 105000
20240729-01:44:25 training: 36864 / 105000
20240729-01:44:25 training: 37376 / 105000
20240729-01:44:25 training: 37888 / 105000
20240729-01:44:26 training: 38400 / 105000
20240729-01:44:26 training: 38912 / 105000
20240729-01:44:26 training: 39424 / 105000
20240729-01:44:26 training: 39936 / 105000
20240729-01:44:26 training: 40448 / 105000
20240729-01:44:27 training: 40960 / 105000
20240729-01:44:27 training: 41472 / 105000
20240729-01:44:27 training: 41984 / 105000
20240729-01:44:27 training: 42496 / 105000
20240729-01:44:27 training: 43008 / 105000
20240729-01:44:28 training: 43520 / 105000
20240729-01:44:28 training: 44032 / 105000
20240729-01:44:28 training: 44544 / 105000
20240729-01:44:28 training: 45056 / 105000
20240729-01:44:28 training: 45568 / 105000
20240729-01:44:28 training: 46080 / 105000
20240729-01:44:29 training: 46592 / 105000
20240729-01:44:29 training: 47104 / 105000
20240729-01:44:29 training: 47616 / 105000
20240729-01:44:29 training: 48128 / 105000
20240729-01:44:29 training: 48640 / 105000
20240729-01:44:30 training: 49152 / 105000
20240729-01:44:30 training: 49664 / 105000
